chambre,surface,price,piece,id,title,zip_code,residence_type,agent,city,class_level,image
2,100,528000,4,bien-exception-1375984,Villa Bastia - 2 chambres - 100m²,20200,VILLA,DR HOUSE IMMOBILIER,Bastia,VILLA,https://www.bellespierres.com/photo-bastia-2B-villa/d137/1375984/75fa125e9f80d28334ba80fe1323d7f6_478c4cf12f73573f13505307ecfffb62_apx_1024_.jpg
3,134,580000,5,bien-exception-1375777,Villa Ville-di-Pietrabugno - 3 chambres - 135m²,20200,VILLA,DR HOUSE IMMOBILIER,Ville-di-Pietrabugno,VILLA,https://www.bellespierres.com/photo-ville-di-pietrabugno-2B-villa/d137/1375777/bc7042c9fce7512a7ca5155709f45146_0dce4f7c4cd068caa19cc50ffa02d888_apx_1024_.jpg
3,114,850000,4,bien-exception-1375596,Maison Lecci - 3 chambres - 114m²,20137,MAISON,RESEAU EXPERTIMO,Lecci,MAISON_DE_LUXE,https://www.bellespierres.com/photo-lecci-2A-maison-de-luxe/d137/1375596/eead855427c5017e8d91b87f910e80ed_3a29be7e33fe7080afc165c32d5420ca_apx_1024_.jpg
7,185,1155000,10,bien-exception-1375077,Maison Porticcio - 7 chambres - 185m²,20128,MAISON,SCAGLIA IMMO,Porticcio,MAISON_DE_LUXE,https://www.bellespierres.com/photo-porticcio-2A-maison-de-luxe/d137/1375077/bec5cfab8c121d0ae427a8b45345c3b2_251daf0b4ef8bb4de33d6629a0b86a08_apx_1024_.jpg
4,128,541000,5,bien-exception-1374573,Maison Pietrosella - 4 chambres,20166,MAISON,Propriétés Privées,Pietrosella,MAISON_DE_LUXE,https://www.bellespierres.com/photo-pietrosella-2A-maison-de-luxe/d137/1374573/443883316db895b56edc2edbaf8eef7e_75506e149a33faf4559dc18f44dd2ae7_apx_1024_.jpg
3,109,768000,4,bien-exception-1374505,Maison Porto-Vecchio - 3 chambres,20137,MAISON,Propriétés Privées,Porto-Vecchio,MAISON_DE_LUXE,https://www.bellespierres.com/photo-porto-vecchio-2A-maison-de-luxe/d137/1374505/311c820ddbfbd9ebee1ab486c4c0e4ca_025749a583c302b4295b13986ed70f80_apx_1024_.jpg
3,105,568000,4,bien-exception-1374342,Maison Porto-Vecchio - 3 chambres,20137,MAISON,Propriétés Privées,Porto-Vecchio,MAISON_DE_LUXE,https://www.bellespierres.com/photo-porto-vecchio-2A-maison-de-luxe/d137/1374342/057f3feca140ef38173c4d6e94e8181d_da5e6bee6ea49982e8418a9283f6f252_apx_1024_.jpg
3,105,568000,4,bien-exception-1374341,Maison Porto-Vecchio - 3 chambres,20137,MAISON,Propriétés Privées,Porto-Vecchio,MAISON_DE_LUXE,https://www.bellespierres.com/photo-porto-vecchio-2A-maison-de-luxe/d137/1374341/c1f77cdc633f1b9f973cab5c59821141_68316e05bd72786aedacaa55fbe28f10_apx_1024_.jpg
3,105,568000,4,bien-exception-1374200,Maison Porto-Vecchio - 3 chambres,20137,MAISON,Propriétés Privées,Porto-Vecchio,MAISON_DE_LUXE,https://www.bellespierres.com/photo-porto-vecchio-2A-maison-de-luxe/d137/1374200/3eda8cac44ef083f40b63142dccbcde5_ac3e4cf4727794f14f53186e5b5288dc_apx_1024_.jpg
0,253,1250000,8,bien-exception-1373980,Maison Grosseto-Prugna - 253m²,20128,MAISON,IMMO DIFFUSION,Grosseto-Prugna,MAISON_DE_LUXE,https://www.bellespierres.com/photo-grosseto-prugna-2A-maison-de-luxe/d137/1373980/2458fa0a20e17bf1d2f08f1ff0bd2f50_ec128b209507934b0530b1480b7455d6_apx_1024_.jpg
